@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {'class 1','class 2'}

@data
131,134.833328,134.166672,141.17392,180.150192,139.53595,331.816132,124.824806,381.530029,'class 1'
134,133.5,70.699997,134.434784,111.89328,133.53595,443.987183,124.943626,389.542816,'class 1'
138,134.333328,61.866665,127.173912,151.51384,126.522873,450.027435,124.732872,406.164703,'class 1'
138,124.333336,132.266663,117.652176,233.964432,120.372551,352.932648,124.346054,419.552887,'class 1'
116,111.666664,243.46666,109.521736,217.442688,116.588234,265.559601,123.862099,424.954071,'class 1'
118,127.166664,188.166672,128.478256,220.988144,127.137253,348.908661,124.733742,427.004578,'class 1'
142,138.666672,136.266663,138.869568,152.391312,132.490189,303.159454,124.462273,406.616852,'class 1'
145,146.166672,20.566668,145.608688,120.249008,136.274506,271.424164,124.268867,392.403351,'class 1'
151,149.666672,66.666664,146.304352,124.494072,138.346405,265.977905,124.435387,374.482147,'class 1'
147,142.333328,145.066666,142.695648,146.584976,137.065353,325.732544,124.800522,360.262268,'class 1'
121,132.5,122.300003,137.304352,146.221344,133.045746,420.43869,125.328705,346.752106,'class 1'
141,131.833328,108.966667,129.260864,182.565216,127.267975,476.421143,125.571556,349.184326,'class 1'
145,128.833328,254.166672,120.739128,292.656128,121.38562,434.514801,125.476151,367.721863,'class 1'
123,117.5,489.100006,111.04348,342.952576,117.124184,316.780518,125.039894,390.934174,'class 1'
133,133.333328,52.266666,132.956528,115.316208,129.549026,284.328186,125.378143,386.691956,'class 1'
141,137.833328,21.766666,136.91304,87.628456,131.549026,293.420288,124.961838,367.882233,'class 1'
139,139,49.200001,136.521744,136.624512,131.882355,333.328186,124.93148,347.900696,'class 1'
135,133.833328,88.966667,132.695648,143.494064,129.869278,403.995972,125.180397,330.963959,'class 1'
119,124.333336,57.066666,127.08696,174.44664,125.784317,449.578186,125.635735,318.195313,'class 1'
119,119.5,270.299988,120,291.909088,120.888885,434.546783,125.920212,315.736694,'class 1'
134,131.833328,42.166668,129.08696,76.44664,125.980392,301.677246,125.676498,348.981201,'class 1'
130,130,44,127.347824,125.782608,125.183006,337.268921,125.307022,326.697327,'class 1'
129,125.166664,50.166668,122.565216,154.802368,122.960785,372.761597,125.294884,307.873047,'class 1'
127,129.333328,307.866669,132.82608,341.877472,131.098038,453.207428,134.584564,521.164917,'class 1'
135,135.833328,230.566666,137.043472,299.225311,132.84967,416.681213,135.002609,524.070313,'class 1'
139,136.333328,83.866669,134.782608,237.905136,132.333328,429.105255,135.196014,521.23584,'class 1'
126,126,67.199997,127.04348,193.225296,129.69281,371.095795,134.849091,517.543152,'class 1'
129,132,148.399994,134.478256,214.5336,133.967316,372.544983,136.095398,502.027344,'class 1'
146,141.166672,120.166664,139.82608,206.241104,136.908493,351.399475,136.837814,497.070038,'class 1'
143,141.5,66.699997,141.521744,189.80632,137.934647,340.429901,137.200348,496.384308,'class 1'
134,133.166672,160.166672,135.391312,238.158096,136.61438,380.014801,137.437988,487.355743,'class 1'
124,124.833336,104.966667,125.608696,144.612656,129.261444,366.102264,135.286209,541.464905,'class 1'
137,132.833328,80.566666,133.739136,148.383392,134.594772,361.229431,137.244583,498.009583,'class 1'
125,136.666672,87.466667,140.478256,121.715416,138.928101,310.593475,138.563751,473.44928,'class 1'
147,142.166672,118.166664,143.434784,105.347824,141.450974,271.157135,139.291412,459.609436,'class 1'
136,140.666672,96.26667,142.434784,153.984192,142.032684,270.834442,139.575027,451.531036,'class 1'
127,129.666672,147.066666,134.521744,254.988144,140.418304,323.863342,139.600174,443.545715,'class 1'
118,127,116,128.391312,157.976288,134.071899,359.343475,137.468338,513.023499,'class 1'
140,135.833328,114.166664,136.91304,109.719368,139.248367,311.108948,139.466614,463.407074,'class 1'
134,138,61.200001,142.608688,116.158104,143.261444,233.128571,140.86731,433.50061,'class 1'
142,142.666672,53.466667,145.260864,87.110672,145.254898,205.928024,141.573288,412.984436,'class 1'
136,140.166672,90.966667,143.739136,131.656128,144.973862,231.144043,141.748489,397.099884,'class 1'
127,130.333328,108.666664,135.739136,225.292496,143.196075,283.73761,141.692978,382.801483,'class 1'
114,115,69.199997,121.478264,221.80632,133.098038,391.628479,137.38942,519.60083,'class 1'
129,128.333328,101.866669,131.869568,223.391312,138.588242,337.822754,139.62706,470.45282,'class 1'
135,137,18.799999,140.608688,113.067192,143.352936,262.571991,141.496094,419.665131,'class 1'
139,140.333328,28.666666,144.82608,84.877472,146.732025,183.763245,142.876846,381.703583,'class 1'
143,145.833328,44.566666,147.217392,66.72332,148.15033,146.720673,143.616653,357.811249,'class 1'
145,143.333328,61.866665,145.652176,122.418976,147.209152,190.955963,143.76149,339.188721,'class 1'
133,134.833328,148.166672,139.391312,203.885376,145.104568,250.594254,143.524719,328.544739,'class 1'
116,122.166664,168.166672,128.08696,272.810272,137.69281,390.529999,139.231567,473.537476,'class 1'
136,136.166672,156.96666,136.565216,217.166,142.627457,309.103729,141.424973,420.032776,'class 1'
140,143.333328,64.26667,144.260864,96.565216,146.712418,219.456223,143.256729,372.732635,'class 1'
143,145.166672,27.766666,147.565216,56.529644,149.444443,149.945908,144.621857,332.58606,'class 1'
148,148.166672,20.566668,150.304352,50.948616,150.437912,116.313553,145.307022,305.586212,'class 1'
149,149.333328,52.266666,149.695648,98.40316,149.183014,159.650497,145.370331,290.825409,'class 1'
139,142,161.199997,145,181.818176,146.869278,210.153854,144.952301,285.727753,'class 1'
115,121.833336,240.566666,129.608688,392.61264,135.575165,440.259125,138.281006,471.806396,'class 1'
127,132,212,137.91304,291.628448,141.235291,351.523224,140.634872,419.938599,'class 1'
144,143,96,144.739136,167.474304,145.797379,260.202087,142.74675,369.335114,'class 1'
153,149.5,50.299999,149.347824,76.146248,149.555557,173.735382,144.616653,327.392853,'class 1'
152,151.5,20.299999,151.695648,38.039524,151.875824,111.188423,145.96965,293.656189,'class 1'
154,154.166672,14.966666,153.391312,29.33992,152.300659,85.9748,146.574158,265.550262,'class 1'
157,155.333328,28.266666,154.391312,58.703556,150.522873,124.211647,146.533386,251.757782,'class 1'
151,149.666672,116.666664,149.521744,156.260864,148.431366,174.470581,145.916733,251.980911,'class 1'
128,129.666672,289.466675,131.521744,388.806335,133.61438,429.975311,136.822052,460.167267,'class 1'
138,138.666672,236.266663,140.17392,294.513824,139.333328,388.592102,139.370667,421.795593,'class 1'
143,144.666672,123.866669,145.956528,175.134384,144.745102,284.34906,141.707458,367.36264,'class 1'
150,150.666672,46.266666,150.043472,66.134384,148.934647,187.311493,143.848083,315.929108,'class 1'
160,155.5,15.9,152.260864,33.019764,152.098038,114.944275,145.704865,273.733856,'class 1'
156,156.666672,30.266666,154.08696,20.083004,153.856216,65.84761,146.984375,248.164825,'class 1'
159,156.166672,3.766667,156.347824,23.418972,153.69281,61.845802,147.43837,230.696457,'class 1'
157,159.166672,10.166667,157.260864,45.019764,151.666672,109.263161,147.203995,223.604752,'class 1'
156,153,88,153.17392,140.332016,149.143784,178.426559,146.364578,232.131088,'class 1'
108,112.333336,69.466667,118.04348,134.134384,127.581696,291.718597,132.63855,431.672791,'class 1'
127,124.5,164.300003,126.95652,281.134399,132.07843,346.362244,135.1492,431.888824,'class 1'
141,140.666672,120.26667,138.260864,239.837952,137.640518,370.876495,137.732681,418.196045,'class 1'
151,147.666672,66.666664,146.434784,124.802368,143.38562,323.84375,140.300171,381.19693,'class 1'
152,149.833328,16.566668,149.91304,59.810276,148.405228,210.729446,142.63855,326.84433,'class 1'
150,152.666672,15.466666,153.260864,27.110672,151.986923,115.710358,144.732681,274.348907,'class 1'
160,157,26.799999,154.652176,14.782609,154.189545,68.45726,146.382767,239.139572,'class 1'
164,157.666672,14.666667,155.608688,14.067194,155.130722,42.719643,147.515091,219.681107,'class 1'
157,157.833328,22.966667,157.260864,18.201582,154.326797,50.945133,147.885437,208.25975,'class 1'
162,159.5,16.299999,157.739136,40.3834,152.032684,108.84761,147.529312,210.484024,'class 1'
154,154.333328,103.466667,153.869568,124.482216,148.92157,213.164856,146.403198,233.12796,'class 1'
116,121,100.400002,124.173912,124.059288,130.444443,244.959061,133.678436,402.486267,'class 1'
122,129,109.199997,132.130432,165.027664,135.437912,292.958282,136.071564,396.319519,'class 1'
145,140.333328,83.466667,140.869568,115.118576,141.209152,302.771759,138.514877,381.621185,'class 1'
144,147.166672,14.166667,147.217392,60.996048,147.058823,233.70047,140.984207,349.170898,'class 1'
148,148.166672,9.766666,150.260864,23.656126,151.294113,132.893188,143.291824,296.712891,'class 1'
150,150.333328,3.866667,152.521744,21.715416,153.810455,73.86515,145.306686,251.079803,'class 1'
154,154.833328,12.966666,155.304352,26.766798,154.856216,47.413399,146.829926,220.485474,'class 1'
156,157,16,156.391312,14.976285,155.006531,42.506535,147.831787,199.412613,'class 1'
153,156.833328,11.366667,157,19.90909,153.934647,64.258858,148.059479,195.159256,'class 1'
163,157.5,33.099998,155.82608,53.422924,151.529419,134.158676,147.473053,212.608582,'class 1'
149,151,121.199997,151.478256,169.80632,147.960785,247.432663,146.163574,242.123917,'class 1'
138,130,78.400002,129.478256,94.897232,131.92157,241.151703,134.579788,379.733948,'class 1'
137,136.5,57.900002,136.869568,105.209488,137.470581,270.448151,136.699707,375.438507,'class 1'
144,143.166672,10.166667,143.695648,65.7668,143.424835,234.311752,139.060455,357.189789,'class 1'
143,144.5,5.9,148.130432,28.573122,148.967316,161.321289,141.464813,326.70932,'class 1'
145,146.833328,10.966666,150.130432,33.300396,152.836609,86.216545,143.66304,285.614502,'class 1'
150,150.5,23.5,152.478256,40.079052,154.529419,53.974457,145.645187,240.151764,'class 1'
152,153.833328,28.566668,154.739136,39.474308,154.620911,48.22377,147.176407,206.911301,'class 1'
159,155.333328,12.666667,155.17392,28.241106,153.947708,53.260406,148.0327,187.642776,'class 1'
157,155.5,19.5,154.82608,33.877472,152.764709,81.917953,148.121902,187.775803,'class 1'
156,154.666672,51.066666,153.391312,71.976288,150.352936,145.703568,147.239838,215.287659,'class 1'
146,146.833328,110.166664,147.391312,204.885376,146.758163,241.592453,145.712585,250.976837,'class 1'
137,133.833328,60.166668,131.782608,122.450592,131.710526,247.624252,135.079575,358.986115,'class 1'
141,142.5,25.1,140.347824,88.418976,137.440796,252.7117,137.155914,358.187714,'class 1'
144,146.833328,47.766666,147.304352,42.221344,143.157898,212.266296,139.425812,340.091919,'class 1'
142,146.666672,28.666666,149.956528,45.316204,148.25,136.254974,141.779572,309.35611,'class 1'
144,147,32,151.08696,42.537548,152.111847,79.212578,143.907532,275.192719,'class 1'
147,149.5,47.5,151.565216,45.711464,153.710526,58.392471,145.863434,234.32901,'class 1'
147,149.666672,24.266666,152.08696,53.810276,153.60527,57.20739,147.344086,196.783524,'class 1'
150,150.166672,42.166668,152.08696,52.810276,152.559204,62.910378,148.084946,179.251114,'class 1'
148,150.166672,62.166668,151.347824,49.50988,151.098679,87.056419,147.903229,190.776413,'class 1'
146,148.666672,43.866665,149.695648,79.584984,148.493423,147.668823,146.819351,226.400055,'class 1'
145,142,84.400002,143.82608,165.51384,144.875,240.096848,145.13118,264.006439,'class 1'
126,129.166672,239.766663,134.347824,330.14624,140.434204,335.505585,143.059143,292.800598,'class 1'
103,111,302,122.347824,431.328064,135.256577,402.761536,140.553757,328.764069,'class 1'
125,128.5,237.5,131.130432,252.118576,131.417267,248.389847,135.328537,347.03479,'class 1'
148,143.833328,122.966667,140.956528,160.043472,136.877701,240.513916,137.438843,346.914032,'class 1'
159,152,27.6,148.391312,49.33992,142.467621,208.105835,139.661865,330.070404,'class 1'
154,152,45.200001,150.782608,34.632412,147.3741,139.337296,141.995209,297.138031,'class 1'
146,149.5,26.299999,150.782608,43.632412,150.985611,87.275154,144.049164,261.545013,'class 1'
146,147,27.200001,149.434784,44.0751,152.6259,67.859032,146.016785,219.507523,'class 1'
144,144.666672,36.666668,148.217392,49.72332,152.561157,65.610367,147.495209,178.584015,'class 1'
141,143.833328,26.166666,148,59.272728,151.791367,64.035866,148.135498,167.634674,'class 1'
139,143.333328,28.666666,147.17392,52.241108,150.007187,77.731834,147.672668,196.30928,'class 1'
140,142.833328,26.966667,145.478256,57.897232,147.661865,115.76165,146.405273,239.801941,'class 1'
137,139.333328,48.666668,142,84.36364,143.928055,203.559998,144.534775,277.40155,'class 1'
128,131.666672,94.26667,135.608688,169.0672,138.812943,312.55896,142.437653,306.018311,'class 1'
119,122.333336,191.866669,126.565216,315.075104,132.697845,386.980499,140.015594,335.37912,'class 1'
111,110.5,189.5,115.434784,315.89328,126.604317,409.211853,137.010788,380.385223,'class 1'
111,120,255.199997,125.818184,325.393951,130.760681,256.58017,135.147141,345.735474,'class 1'
144,140.333328,248.266663,136.72728,277.826843,136.230774,255.092834,137.422348,344.579895,'class 1'
154,151.333328,26.666666,144.590912,141.015152,142.04274,205.955048,139.690735,326.118408,'class 1'
153,150.5,15.9,148.363632,39.385281,146.794876,147.59549,142,293.784454,'class 1'
150,147.666672,16.266666,148,36.380951,149.94017,100.349838,144.147141,255.830978,'class 1'
142,143.833328,21.766666,147.409088,36.158009,151.512817,71.131302,146.16893,208.612625,'class 1'
136,141.666672,20.266666,146.045456,37.188313,151.307693,66.542442,147.550415,170.034973,'class 1'
139,141.166672,36.566666,144.818176,33.679653,150.837601,62.06823,148.010895,164.85936,'class 1'
140,141.333328,5.466667,143.045456,43.188313,149.256409,68.278511,147.29837,204.602539,'class 1'
144,140.666672,7.466667,142,36.190475,147.034195,100.947098,145.858307,255.229553,'class 1'
138,139.333328,20.266666,140.590912,55.491341,143.196579,178.417923,143.865128,297.186432,'class 1'
133,134.5,81.5,138,93.904762,137.888885,290.858246,141.735687,326.09375,'class 1'
134,132,131.600006,131.636368,184.718613,131.760681,368.287048,139.337875,349.852936,'class 1'
118,122.666664,151.066666,122.727272,244.112549,124.931625,418.06424,136.340607,382.265839,'class 1'
86,86.666664,42.666668,89.347824,90.328064,91.895424,230.857407,96.888115,425.773071,'class 1'
83,85.833336,95.76667,89.173912,129.51384,92.490196,258.277863,97.870773,416.531036,'class 1'
75,81.5,91.099998,85.521736,133.80632,91.875816,278.464752,99.483955,419.593719,'class 1'
84,88.5,87.5,93.08696,111.264824,97.267975,277.90799,99.168259,495.489014,'class 1'
83,89.5,57.099998,96.434784,122.166008,98.732025,310.921143,99.065918,474.717865,'class 1'
86,91.833336,123.366669,96.608696,147.521744,99.575165,361.443329,99.980919,451.723602,'class 1'
87,89.833336,115.76667,94,173.909088,99.22876,394.124969,101.521248,443.470245,'class 1'
86,86.333336,126.666664,90.347824,197.691696,97.38562,382.988464,103.620987,449.018555,'class 1'
84,85.666664,106.666664,88.130432,140.391312,95.091507,331.478424,106.130966,464.386475,'class 1'
92,94,98.800003,95.608696,153.521744,101.738564,337.45752,102.949699,544.73877,'class 1'
100,99,113.599998,100.608696,165.703552,105.294121,336.077393,102.016479,547.023193,'class 1'
97,100.5,109.099998,104.739128,171.201584,107.117645,353.630798,101.894188,528.407227,'class 1'
107,103.833336,128.566666,106.95652,210.498016,107.392159,388.845215,102.652214,495.343353,'class 1'
103,104.166664,86.566666,107,297.454559,106.575165,411.627533,104.163918,469.286469,'class 1'
106,104,246.800003,103.652176,352.328064,104.483658,427.106628,106.065048,460.50531,'class 1'
104,101,218.800003,99.434784,301.347839,101.22876,411.032837,108.483955,473.253418,'class 1'
96,97.166664,54.166668,97.130432,153.3004,98.294121,319.827393,111.472679,503.247742,'class 1'
91,96.333336,141.46666,99.91304,238.264816,103.633987,437.220428,106.808327,555.18634,'class 1'
109,105.833336,211.766663,104.478264,193.5336,108.980392,387.690399,105.86557,565.467163,'class 1'
114,113.166664,102.966667,110.521736,229.80632,113.013069,369.999817,105.300087,581.411621,'class 1'
114,115.5,132.300003,115.91304,232.44664,114.967323,353.202881,105.312225,567.133301,'class 1'
118,118.666664,80.666664,120.826088,262.059296,114.607841,353.595215,105.970512,527.519958,'class 1'
115,123.5,186.699997,123,307.454559,113.261436,368.839081,107.30616,489.537262,'class 1'
132,123.833336,168.566666,119.04348,346.952576,110.496735,412.409515,109.087601,476.50882,'class 1'
